date,rainfall_mm,ferry_cancel_count,event_local_flag,holiday,temperature_c,wind_speed_mps,snowfall_cm,typhoon_alert_flag,mobility_inflow_index,tourist_inflow_count,lodging_occupancy_ratio,rail_ridership,temple_shrine_visits,onsen_visitors_count,y
2024-11-18,3.6,0.119,0.0,weekday,29.1,4.4,3.1,0,0.395,0.113,0.013,0.676,0.148,0.013,0.417
2024-11-19,5.4,0.137,0.0,weekday,27.9,2.1,3.2,0,,0.242,0.069,0.657,0.186,0.0,0.414
2024-11-20,4.1,0.138,0.0,weekday,26.6,4.0,0.0,0,0.457,0.044,0.057,0.649,0.162,0.0,0.357
2024-11-21,8.3,0.137,0.0,weekday,27.6,3.4,0.0,0,0.423,0.137,0.0,0.694,0.0,0.015,0.431
2024-11-22,2.3,0.186,0.0,weekday,27.2,5.5,0.0,0,0.369,0.039,0.031,0.652,0.067,0.049,0.367
2024-11-23,2.8,0.117,1.0,holiday,27.9,4.7,0.0,0,0.573,,,,0.768,0.326,0.426
2024-11-24,3.1,0.14,0.0,holiday,27.1,3.7,3.4,0,0.687,0.483,0.547,,0.545,0.318,0.444
2024-11-25,4.8,0.16,,weekday,27.0,4.5,0.0,0,0.399,0.213,0.043,0.609,0.117,,0.321
2024-11-26,6.7,0.062,1.0,weekday,26.8,2.9,1.2,0,0.577,0.204,0.219,0.607,,0.0,0.476
2024-11-27,7.0,0.159,0.0,weekday,27.1,4.1,0.3,0,0.498,0.052,0.097,0.683,0.188,,0.449
2024-11-28,2.7,0.045,0.0,weekday,27.6,3.0,0.0,0,0.546,0.107,0.044,0.753,0.031,0.0,0.484
2024-11-29,2.7,0.099,0.0,weekday,26.9,3.6,0.8,0,0.497,0.086,0.006,0.702,0.093,0.0,0.465
2024-11-30,5.3,0.068,0.0,holiday,27.2,3.1,0.7,0,0.72,0.559,0.616,0.077,0.554,,0.367
2024-12-01,2.3,0.193,0.0,holiday,26.9,5.5,4.3,0,0.744,0.438,0.479,0.188,0.559,0.281,0.387
2024-12-02,6.6,0.175,0.0,holiday,26.5,4.7,7.6,0,0.482,0.352,0.369,0.033,0.332,0.216,0.254
2024-12-03,2.0,0.243,0.0,holiday,29.1,6.7,0.1,0,0.478,,0.258,0.035,0.254,0.142,0.258
2024-12-04,6.2,0.045,0.0,holiday,25.8,0.8,8.2,0,0.57,0.314,0.306,0.083,0.387,0.225,0.283
2024-12-05,5.1,0.186,0.0,holiday,26.1,3.9,11.6,0,0.447,0.274,0.309,0.02,,0.115,0.25
2024-12-06,1.0,0.133,0.0,holiday,27.0,4.4,6.1,0,0.6,0.333,0.249,0.029,0.32,0.094,0.342
2024-12-07,2.0,0.168,0.0,holiday,25.8,3.8,10.2,0,,0.487,0.544,0.125,0.653,0.339,0.382
2024-12-08,1.4,,0.0,holiday,25.6,4.6,14.2,0,0.692,0.531,0.579,0.122,0.681,0.29,0.326
2024-12-09,6.1,0.059,0.0,holiday,27.0,2.4,8.1,0,0.446,0.242,0.253,0.04,0.3,0.19,0.314
2024-12-10,9.1,0.125,0.0,holiday,27.3,2.9,5.4,0,0.506,0.371,0.307,0.05,0.29,0.242,0.286
2024-12-11,7.0,0.198,0.0,holiday,27.4,4.9,7.7,0,0.463,0.448,0.33,0.036,0.325,0.136,0.218
2024-12-12,4.0,0.175,0.0,holiday,25.6,4.4,10.2,0,0.659,0.342,0.39,0.001,0.36,0.204,0.323
2024-12-13,2.4,0.121,0.0,holiday,25.6,3.3,9.5,0,0.59,0.347,0.244,0.04,0.281,0.264,0.307
2024-12-14,0.5,0.11,0.0,holiday,25.5,3.9,12.8,0,0.552,0.566,0.545,0.082,0.554,0.348,0.291
2024-12-15,2.9,0.089,0.0,holiday,24.9,3.0,12.4,0,0.639,0.611,0.573,0.083,0.567,0.311,0.351
2024-12-16,2.5,0.167,0.0,holiday,25.3,5.5,9.2,0,0.42,0.333,0.396,0.006,0.429,0.18,0.257
2024-12-17,6.1,0.13,0.0,holiday,25.4,3.9,10.2,0,0.588,0.417,,0.032,0.457,0.252,0.258
2024-12-18,5.8,0.174,0.0,holiday,25.4,4.3,12.9,0,0.531,0.338,0.303,0.093,0.302,0.108,0.334
2024-12-19,4.1,0.178,0.0,holiday,24.5,6.4,13.5,0,0.532,0.464,0.413,,0.409,0.208,0.349
2024-12-20,5.2,0.253,0.0,holiday,24.2,6.4,12.6,0,0.557,0.369,0.262,0.149,0.383,0.145,0.32
2024-12-21,6.2,0.533,0.0,holiday,24.8,4.6,10.5,1,0.737,0.412,0.536,,0.545,0.298,0.391
2024-12-22,4.9,0.092,0.0,holiday,25.3,3.3,11.1,0,0.698,0.607,0.623,0.055,0.588,0.362,0.313
2024-12-23,1.4,0.044,0.0,holiday,24.3,2.1,8.8,0,0.601,0.318,0.373,0.112,0.243,0.228,0.356
2024-12-24,4.7,,0.0,holiday,24.7,4.8,12.3,0,0.52,0.292,0.321,0.08,0.315,0.098,0.311
2024-12-25,3.6,0.171,0.0,,23.7,4.6,16.2,0,0.62,0.279,0.29,0.101,0.358,0.204,0.387
2024-12-26,1.3,0.135,0.0,holiday,25.2,3.6,9.8,0,0.465,0.322,0.242,0.0,0.346,0.147,0.269
2024-12-27,1.2,0.105,0.0,holiday,23.6,2.5,13.8,0,0.536,0.28,0.301,0.156,0.337,0.127,0.407
2024-12-28,4.9,0.097,0.0,holiday,22.9,3.7,15.2,0,0.726,0.566,0.635,0.109,0.651,0.231,0.353
2024-12-29,5.2,0.13,0.0,holiday,23.7,3.6,12.6,0,0.576,0.488,0.62,0.088,0.515,0.348,0.345
2024-12-30,1.4,0.179,0.0,holiday,23.9,4.7,13.3,0,0.582,0.371,0.378,0.065,0.387,0.11,0.344
2024-12-31,4.8,0.122,0.0,holiday,21.7,5.0,14.4,0,0.53,0.289,0.34,0.024,0.337,,0.269
2025-01-01,3.2,0.179,0.0,holiday,24.3,5.5,12.2,0,0.557,0.33,0.323,0.082,0.386,0.089,0.279
2025-01-02,5.9,0.102,0.0,holiday,23.0,2.9,15.6,0,0.521,0.21,0.27,0.021,,0.167,0.221
2025-01-03,2.9,0.541,0.0,holiday,21.9,6.2,14.8,1,0.52,0.199,0.301,,0.235,0.253,0.341
2025-01-04,2.1,0.127,0.0,holiday,19.8,3.1,20.5,0,0.523,0.435,0.581,0.017,0.554,0.299,0.285
2025-01-05,3.1,0.212,0.0,holiday,21.3,5.6,16.1,0,0.548,,0.698,,0.691,0.374,0.426
2025-01-06,0.7,0.094,1.0,holiday,21.8,3.2,16.1,0,0.517,0.63,0.483,0.149,0.534,0.312,0.423
2025-01-07,4.0,0.134,0.0,holiday,22.7,2.4,15.2,0,0.57,0.194,0.211,0.156,0.334,0.167,0.392
2025-01-08,1.6,0.109,0.0,holiday,22.7,4.7,15.1,0,0.644,0.119,0.247,0.122,0.331,0.185,0.445
2025-01-09,3.3,0.108,0.0,holiday,20.9,3.1,16.0,0,0.664,0.343,0.34,,0.31,0.22,0.37
2025-01-10,,0.16,,holiday,21.0,6.0,18.1,0,,0.361,0.347,0.067,0.313,0.199,0.318
2025-01-11,1.2,0.111,0.0,holiday,21.3,3.9,18.5,0,0.748,0.661,0.7,0.101,0.575,0.403,0.363
2025-01-12,3.6,0.118,0.0,holiday,20.2,2.3,19.6,0,0.726,0.513,0.577,0.079,0.654,0.358,0.436
2025-01-13,3.8,0.134,0.0,holiday,22.4,4.2,17.9,0,0.489,0.27,0.291,0.101,0.268,0.155,0.348
2025-01-14,,0.086,0.0,holiday,20.9,3.2,20.7,0,0.58,0.335,0.273,0.081,0.365,0.224,0.312
2025-01-15,1.3,0.17,0.0,holiday,20.4,5.4,21.4,0,0.602,0.44,0.309,0.046,0.316,0.096,0.279
2025-01-16,5.7,,1.0,holiday,21.1,3.2,17.2,0,0.623,0.547,0.479,0.136,0.627,0.141,0.409
2025-01-17,2.0,0.123,0.0,holiday,19.6,3.9,24.7,0,0.406,0.113,0.242,,0.274,0.228,0.312
2025-01-18,6.3,0.08,0.0,holiday,20.2,1.5,21.0,0,0.719,0.462,0.615,0.142,0.564,0.327,0.332
2025-01-19,2.9,0.128,0.0,holiday,18.0,5.0,24.4,0,0.56,0.258,,0.009,0.632,0.361,0.267
2025-01-20,7.7,0.079,0.0,holiday,20.1,0.9,19.3,0,0.476,0.078,0.242,0.047,0.232,0.119,0.277
2025-01-21,4.1,0.074,1.0,holiday,19.9,1.7,19.1,0,0.499,0.526,0.61,0.11,,0.228,0.354
2025-01-22,4.0,0.084,0.0,holiday,18.5,2.6,21.9,0,0.64,0.233,0.345,0.073,0.315,0.205,0.327
2025-01-23,6.0,0.07,0.0,holiday,17.6,2.5,26.2,0,0.596,0.452,0.275,0.021,0.352,0.179,0.32
2025-01-24,6.4,0.106,0.0,holiday,17.7,3.5,25.6,0,0.594,0.328,0.333,0.022,0.344,0.11,0.324
2025-01-25,5.1,0.119,1.0,holiday,18.2,3.6,24.2,0,0.606,0.698,0.829,0.004,0.821,0.317,0.345
2025-01-26,9.4,0.204,0.0,holiday,19.0,4.5,19.6,0,0.683,0.281,0.565,0.093,0.566,0.273,0.362
2025-01-27,6.4,0.148,0.0,holiday,17.7,2.9,23.1,0,0.345,0.233,0.284,0.143,0.312,0.24,0.299
2025-01-28,2.1,0.162,0.0,holiday,17.6,4.1,23.6,0,0.45,0.266,0.421,0.045,0.354,0.24,0.306
2025-01-29,4.2,0.136,0.0,holiday,16.6,3.3,31.7,0,0.344,0.251,0.348,0.017,0.345,0.166,0.273
2025-01-30,5.9,0.166,0.0,holiday,17.8,3.5,26.0,0,0.566,0.275,0.343,0.017,0.306,0.198,0.308
2025-01-31,3.2,0.107,0.0,holiday,15.8,3.3,28.0,0,0.536,,0.296,0.105,0.341,0.213,0.303
2025-02-01,0.9,0.151,0.0,holiday,16.3,4.2,27.6,0,0.871,0.475,0.555,0.092,0.547,0.31,0.384
2025-02-02,3.2,0.176,0.0,holiday,16.6,4.7,29.9,0,0.773,0.456,0.629,0.075,0.619,0.462,0.377
2025-02-03,1.7,0.148,0.0,weekday,16.0,3.6,30.0,0,0.452,0.035,0.074,0.642,0.0,0.066,0.409
2025-02-04,2.5,0.179,1.0,weekday,16.1,4.7,29.1,0,,0.218,0.327,0.631,0.265,0.124,0.405
2025-02-05,0.5,0.173,0.0,weekday,15.3,4.1,26.6,0,0.557,0.084,0.0,0.723,0.064,0.0,0.483
2025-02-06,6.3,0.113,0.0,weekday,15.6,2.6,29.0,0,0.443,0.0,0.015,0.69,0.0,0.067,0.481
2025-02-07,2.4,0.173,0.0,weekday,15.3,4.5,30.7,0,0.572,0.165,0.055,0.671,0.061,0.0,0.458
2025-02-08,6.0,0.172,0.0,holiday,14.8,4.1,34.2,0,0.703,0.578,0.688,0.146,0.607,0.391,0.335
2025-02-09,3.5,0.064,0.0,holiday,14.9,2.0,30.9,0,0.76,0.492,0.495,0.2,0.625,0.423,0.41
2025-02-10,2.8,0.113,0.0,weekday,12.7,1.7,33.2,0,0.305,0.0,0.0,0.504,0.025,0.101,0.276
2025-02-11,1.6,0.178,1.0,weekday,14.7,3.8,30.7,0,0.386,0.205,0.233,0.681,0.222,0.003,0.443
2025-02-12,0.3,0.151,0.0,weekday,13.1,5.4,35.0,0,0.42,0.047,0.0,0.652,0.0,0.034,0.356
2025-02-13,1.0,0.074,0.0,weekday,13.4,2.1,34.2,0,0.455,0.027,0.003,0.719,0.014,0.075,0.432
2025-02-14,5.3,0.17,0.0,weekday,13.0,4.9,32.8,0,0.471,0.0,0.082,0.643,0.0,0.084,0.403
2025-02-15,1.3,0.111,0.0,holiday,11.2,2.9,35.0,0,0.665,0.514,0.594,0.11,,0.396,0.38
2025-02-16,3.9,0.142,0.0,holiday,13.3,4.7,35.0,0,0.807,0.361,0.528,0.111,0.507,0.418,0.425
2025-02-17,4.2,0.181,0.0,weekday,12.0,5.6,35.0,0,0.465,0.001,,0.56,0.004,0.063,0.358
2025-02-18,1.2,0.139,0.0,weekday,13.2,5.2,31.1,0,0.368,0.097,0.0,0.675,0.0,0.049,0.384
2025-02-19,2.2,,1.0,weekday,11.3,3.5,35.0,0,0.378,0.258,0.2,0.589,0.243,0.0,0.483
2025-02-20,3.5,0.165,0.0,weekday,13.2,3.1,34.2,0,0.315,0.0,0.0,0.621,0.0,0.06,0.367
2025-02-21,2.7,0.107,0.0,weekday,11.7,4.1,35.0,0,0.477,0.0,0.0,,0.088,0.12,0.425
2025-02-22,4.0,0.04,1.0,holiday,13.3,2.9,33.2,0,0.607,0.631,0.784,0.084,0.775,0.459,0.359
2025-02-23,6.2,0.2,0.0,holiday,11.6,5.6,34.6,0,0.594,0.527,0.609,0.069,0.592,0.411,0.315
2025-02-24,8.7,,0.0,weekday,11.1,4.0,34.8,0,0.379,0.039,0.0,0.674,0.005,0.008,0.389
2025-02-25,3.3,0.13,0.0,weekday,10.4,4.3,35.0,0,0.435,0.0,0.005,0.727,0.085,0.141,0.403
2025-02-26,0.5,0.207,0.0,weekday,10.3,4.8,35.0,0,0.42,0.0,0.0,0.571,0.061,0.085,0.401
2025-02-27,5.2,0.229,,weekday,11.1,6.9,33.9,0,0.341,0.0,0.031,,0.06,0.024,0.417
2025-02-28,,0.075,1.0,weekday,9.7,3.5,35.0,0,0.433,0.293,0.248,0.724,0.276,0.071,0.467
2025-03-01,6.1,0.166,,holiday,10.3,3.4,34.5,0,0.672,0.253,0.57,0.049,0.695,0.374,0.326
2025-03-02,3.3,0.107,0.0,holiday,10.2,4.0,31.8,0,,0.441,0.586,0.104,0.535,0.4,0.345
2025-03-03,3.8,0.146,0.0,weekday,9.8,5.9,31.2,0,0.318,0.0,0.1,0.65,0.0,0.094,0.39
2025-03-04,4.0,0.155,0.0,weekday,11.5,3.2,35.0,0,0.425,0.098,0.017,,0.035,0.076,0.454
2025-03-05,7.3,0.162,0.0,weekday,9.0,4.5,35.0,0,,,0.095,0.625,0.014,0.179,0.334
2025-03-06,3.4,0.142,,weekday,8.9,3.8,31.9,0,0.243,0.063,0.038,,0.0,0.168,0.352
2025-03-07,6.5,0.138,0.0,weekday,9.0,3.9,35.0,0,0.356,0.02,0.024,0.617,0.036,0.137,0.326
2025-03-08,2.8,0.158,0.0,holiday,8.7,5.1,34.4,0,0.674,0.32,0.59,0.127,0.479,,0.389
2025-03-09,2.9,0.077,0.0,holiday,7.5,2.9,35.0,0,0.688,0.337,0.525,0.126,0.588,0.429,0.386
2025-03-10,3.1,0.158,0.0,weekday,11.0,4.1,35.0,0,0.399,0.0,0.0,0.632,0.067,0.085,0.441
2025-03-11,2.8,0.047,0.0,weekday,8.6,2.1,34.8,0,0.479,0.0,0.0,0.674,0.121,0.014,0.433
2025-03-12,4.0,0.057,,weekday,8.3,2.0,35.0,0,0.385,0.0,0.0,0.687,0.0,0.113,0.395
2025-03-13,4.7,0.196,0.0,weekday,8.7,4.3,35.0,0,0.506,0.037,0.026,0.696,0.0,0.008,0.409
2025-03-14,4.4,0.129,0.0,weekday,7.2,4.4,35.0,0,0.475,0.0,0.0,0.665,,0.083,0.39
2025-03-15,1.2,0.095,0.0,holiday,7.5,3.7,35.0,0,0.491,0.379,0.656,0.096,0.596,0.435,0.327
2025-03-16,2.4,0.122,0.0,holiday,6.5,3.4,33.9,0,0.718,0.216,0.494,0.209,0.488,0.519,0.393
2025-03-17,1.1,0.058,1.0,weekday,8.3,1.0,35.0,0,0.376,0.333,0.278,0.682,0.25,0.108,0.417
2025-03-18,1.9,0.173,,weekday,7.5,4.5,33.9,0,0.488,0.07,,0.715,0.021,0.08,0.439
2025-03-19,7.0,0.18,0.0,weekday,6.9,4.5,34.6,0,0.542,0.0,0.0,0.635,0.0,0.108,0.405
2025-03-20,5.6,0.167,,weekday,6.1,4.1,35.0,0,0.431,,0.04,0.644,0.123,0.126,0.428
2025-03-21,3.2,0.194,0.0,weekday,5.0,4.5,32.7,0,0.487,0.0,0.0,0.568,0.02,0.15,0.365
2025-03-22,1.0,0.135,0.0,holiday,7.1,3.2,35.0,0,0.599,0.436,0.592,0.147,0.526,0.369,0.345
2025-03-23,3.5,,0.0,holiday,6.9,5.5,34.3,0,0.687,0.339,0.5,0.014,0.534,0.487,0.358
2025-03-24,1.4,0.143,0.0,weekday,7.1,3.4,33.1,0,0.456,0.007,0.084,0.583,0.061,0.195,0.339
2025-03-25,0.8,0.125,0.0,weekday,7.6,4.3,34.1,0,0.301,0.0,,0.656,0.009,0.023,0.389
2025-03-26,7.8,0.129,0.0,weekday,4.9,3.1,35.0,0,0.39,0.0,0.0,0.587,0.015,0.189,0.38
2025-03-27,5.9,0.17,0.0,weekday,5.4,4.1,33.8,0,0.539,0.067,0.0,0.655,0.091,0.173,0.432
2025-03-28,5.0,0.062,0.0,weekday,5.7,3.3,35.0,0,0.381,0.027,0.0,0.65,0.032,0.091,0.338
2025-03-29,,0.148,0.0,holiday,4.7,5.7,35.0,0,0.676,0.43,0.555,0.089,0.365,0.508,0.346
2025-03-30,6.6,0.144,0.0,holiday,5.4,4.6,33.5,0,0.718,0.379,,0.023,0.494,0.499,0.291
2025-03-31,5.0,0.198,0.0,weekday,6.8,6.6,35.0,0,0.496,0.0,0.0,0.701,,0.089,0.388
2025-04-01,4.0,0.15,0.0,weekday,4.1,3.7,0.0,0,0.477,0.003,0.0,0.64,0.005,0.175,0.387
2025-04-02,2.9,0.145,0.0,weekday,5.6,5.2,0.0,0,,0.074,0.0,0.666,0.056,0.115,0.376
2025-04-03,1.6,0.233,0.0,weekday,5.1,7.7,0.0,0,0.371,0.0,0.0,0.711,0.04,0.08,0.38
2025-04-04,8.2,0.187,0.0,weekday,4.5,4.4,0.7,0,0.441,0.0,0.0,0.634,,0.07,0.328
2025-04-05,4.2,0.185,0.0,holiday,4.1,5.9,1.3,0,0.585,0.266,0.472,0.07,0.497,0.489,0.312
2025-04-06,,0.221,,holiday,4.1,6.1,0.0,0,0.58,0.423,0.606,0.076,0.46,0.414,0.278
2025-04-07,7.0,0.15,0.0,weekday,3.4,3.4,0.0,0,0.472,0.0,0.0,0.557,0.041,,0.372
2025-04-08,2.1,0.161,0.0,weekday,4.5,4.6,1.3,0,0.377,0.048,0.0,0.74,0.0,0.13,0.39
2025-04-09,3.5,0.106,0.0,weekday,3.4,4.0,0.0,0,0.398,0.0,0.0,0.652,0.049,0.132,0.351
2025-04-10,1.1,,0.0,weekday,3.5,5.5,1.8,0,,0.0,0.049,0.678,0.073,0.099,0.419
2025-04-11,0.5,0.157,0.0,weekday,3.9,4.6,2.9,0,0.437,0.025,0.0,0.669,0.0,0.11,0.363
2025-04-12,2.4,0.129,0.0,holiday,2.9,2.8,2.0,0,,0.386,0.617,0.097,0.551,0.381,0.382
2025-04-13,7.7,0.114,0.0,holiday,3.0,3.0,0.0,0,0.741,0.39,0.694,0.091,0.451,0.414,0.342
2025-04-14,3.6,0.195,0.0,weekday,4.8,6.2,1.8,0,0.393,0.171,0.074,0.667,0.04,0.185,0.37
2025-04-15,6.4,0.185,0.0,weekday,3.5,4.1,2.2,0,0.456,0.005,0.011,0.738,0.0,0.189,0.409
2025-04-16,2.9,0.161,0.0,weekday,3.3,5.6,0.0,0,0.337,0.09,0.081,0.682,0.075,0.153,0.39
2025-04-17,3.9,0.299,0.0,weekday,3.4,7.6,0.0,0,0.289,0.0,,0.614,0.0,0.156,0.329
2025-04-18,5.0,0.153,0.0,weekday,3.4,3.3,0.8,0,0.392,0.0,0.0,0.736,0.003,0.167,0.417
2025-04-19,4.5,0.062,0.0,holiday,2.7,2.8,0.0,0,0.603,0.431,0.51,0.1,0.47,0.494,0.332
2025-04-20,2.6,0.131,0.0,holiday,2.7,5.6,0.5,0,0.703,0.397,0.613,0.044,0.597,0.501,0.33
2025-04-21,2.0,0.12,0.0,weekday,2.9,3.7,0.0,0,0.372,0.0,0.02,0.647,0.073,0.07,0.414
2025-04-22,5.0,0.167,0.0,weekday,2.4,4.5,1.6,0,0.568,0.0,0.0,0.63,0.038,0.086,0.428
2025-04-23,1.9,0.137,0.0,weekday,2.0,4.0,1.5,0,0.432,0.0,0.0,0.623,0.092,0.142,0.392
2025-04-24,2.8,0.217,0.0,weekday,3.1,4.9,0.0,0,0.403,0.046,0.037,,0.046,0.179,0.374
2025-04-25,2.9,0.16,0.0,weekday,3.3,4.9,0.0,0,0.433,0.046,0.027,0.722,0.023,0.133,0.429
2025-04-26,5.2,0.076,0.0,holiday,3.5,2.5,0.0,0,0.715,0.457,0.636,0.138,0.471,0.515,0.374
2025-04-27,2.8,0.138,0.0,holiday,4.0,5.6,0.0,0,0.683,0.404,0.609,0.127,0.528,0.483,0.367
2025-04-28,2.5,0.112,0.0,weekday,2.5,3.6,0.0,0,0.451,0.0,0.036,0.647,0.0,0.076,0.326
2025-04-29,4.9,0.136,0.0,weekday,2.7,5.2,3.0,0,0.505,0.069,0.022,0.718,0.0,,0.443
2025-04-30,5.0,0.152,0.0,weekday,1.2,4.9,1.7,0,0.615,0.0,0.0,0.67,0.0,0.216,0.478
2025-05-01,2.8,0.133,0.0,holiday,2.6,4.0,0.0,0,0.627,0.161,,0.05,0.178,0.275,0.345
2025-05-02,9.3,0.157,0.0,holiday,1.4,4.3,0.0,0,0.634,0.179,0.304,0.06,0.273,0.196,0.364
2025-05-03,7.7,0.087,0.0,holiday,3.1,2.8,0.4,0,0.669,0.283,0.468,0.204,0.452,0.501,0.385
2025-05-04,3.4,0.084,0.0,holiday,3.0,3.0,1.1,0,0.634,0.402,0.646,0.115,0.394,0.511,0.371
2025-05-05,4.8,0.136,0.0,holiday,1.8,4.4,1.9,0,0.587,0.291,0.22,0.065,0.203,0.256,0.317
2025-05-06,3.0,0.13,0.0,holiday,0.2,3.3,2.6,0,,0.148,0.311,0.094,0.227,0.301,0.378
2025-05-07,6.8,0.172,0.0,holiday,3.0,4.0,3.3,0,0.42,0.22,0.31,0.125,0.318,0.221,0.271
2025-05-08,2.5,0.131,0.0,holiday,2.0,5.3,1.6,0,0.499,0.303,0.247,,0.232,0.303,0.233
2025-05-09,7.0,0.146,0.0,holiday,2.7,2.4,0.0,0,0.554,0.232,0.304,0.045,0.255,0.304,0.279
2025-05-10,1.6,0.223,0.0,holiday,2.0,6.8,0.0,0,0.752,0.379,0.564,0.085,0.477,0.538,0.392
2025-05-11,6.7,0.098,,holiday,2.7,3.2,0.2,0,0.68,0.363,0.58,0.037,0.46,0.497,0.327
2025-05-12,2.5,0.133,0.0,holiday,2.2,3.2,0.0,0,0.555,0.248,0.298,0.102,0.259,0.256,0.362
2025-05-13,9.4,0.09,0.0,holiday,3.0,2.4,1.1,0,0.561,0.154,0.29,0.068,0.347,0.326,0.308
2025-05-14,3.8,0.029,0.0,holiday,1.9,0.7,0.6,0,0.698,0.244,0.33,0.062,0.309,0.304,0.321
2025-05-15,5.9,0.143,0.0,holiday,3.8,4.1,0.0,0,0.694,,0.288,0.076,0.182,0.251,0.36
2025-05-16,2.1,0.102,0.0,holiday,2.3,2.7,1.7,0,,0.184,0.312,0.08,,0.233,0.318
2025-05-17,1.8,0.129,0.0,holiday,2.9,4.5,0.0,0,0.535,0.469,0.601,0.012,0.501,0.469,0.333
2025-05-18,0.9,0.176,0.0,,2.8,4.3,2.2,0,0.755,0.462,0.543,,0.527,0.511,0.341
2025-05-19,6.5,0.235,0.0,holiday,3.0,5.1,0.8,0,0.529,,0.181,0.044,0.216,0.366,0.273
2025-05-20,6.4,0.171,0.0,holiday,3.0,5.6,2.2,0,0.619,0.196,0.27,0.079,0.222,0.323,0.294
2025-05-21,1.2,0.093,0.0,holiday,2.3,3.2,0.0,0,0.466,0.131,0.298,0.146,0.317,0.23,0.323
2025-05-22,4.0,0.143,0.0,holiday,3.4,5.5,1.9,0,0.511,0.257,0.298,0.056,0.215,0.186,0.302
2025-05-23,4.5,0.132,0.0,holiday,2.4,2.4,0.0,0,0.599,0.182,0.325,0.092,0.263,0.34,0.36
2025-05-24,6.1,0.158,0.0,holiday,3.1,4.8,1.1,0,0.752,0.281,0.598,0.026,0.441,0.482,0.372
2025-05-25,,0.107,0.0,holiday,4.2,3.8,0.7,0,0.75,0.372,0.57,0.175,0.417,0.518,0.429
2025-05-26,3.7,0.122,0.0,holiday,2.8,2.1,1.8,0,0.596,0.104,0.244,0.071,0.186,0.365,0.27
2025-05-27,1.9,0.067,0.0,holiday,4.6,1.1,0.0,0,0.45,0.177,0.314,0.085,0.288,0.367,0.296
2025-05-28,1.8,0.145,0.0,holiday,3.4,4.7,0.0,0,0.642,0.223,0.275,0.074,,0.24,0.363
2025-05-29,2.7,0.197,1.0,holiday,3.0,5.9,0.0,0,0.454,0.484,0.587,0.127,0.525,0.381,0.373
2025-05-30,1.8,,0.0,holiday,3.5,4.0,0.0,0,0.533,0.371,0.368,0.144,0.267,0.338,0.334
2025-05-31,4.2,0.046,0.0,holiday,4.5,2.2,0.4,0,0.621,0.413,0.601,0.066,0.524,0.487,0.297
2025-06-01,1.1,0.063,0.0,holiday,5.7,3.9,1.6,0,0.662,0.582,0.642,0.128,0.572,,0.375
2025-06-02,8.5,0.117,0.0,weekday,4.7,3.3,0.3,0,0.542,0.0,0.0,0.668,0.007,0.139,0.409
2025-06-03,1.3,0.147,0.0,weekday,3.6,3.9,0.3,0,0.443,0.0,0.087,0.603,0.0,0.122,0.325
2025-06-04,4.1,0.121,0.0,weekday,2.4,3.5,0.0,0,0.466,0.0,0.021,0.694,0.0,0.183,0.428
2025-06-05,1.8,0.123,0.0,weekday,3.8,2.3,0.0,0,0.464,0.0,0.0,0.684,0.0,0.182,0.445
2025-06-06,6.4,,0.0,weekday,4.4,3.5,1.3,0,0.346,0.103,0.0,0.625,0.099,0.059,0.335
2025-06-07,4.4,0.181,0.0,holiday,3.8,5.8,0.0,0,0.68,0.41,0.604,0.087,0.467,0.422,0.339
2025-06-08,20.3,0.134,0.0,holiday,4.3,2.0,2.3,0,0.643,0.388,0.536,0.045,0.455,0.429,0.272
2025-06-09,20.8,0.241,,,5.3,4.5,0.0,0,0.433,0.0,0.0,0.688,0.109,0.04,0.378
2025-06-10,21.8,0.16,0.0,weekday,5.0,3.1,0.0,0,0.407,0.0,0.0,0.639,0.068,0.091,0.298
2025-06-11,24.0,0.197,1.0,weekday,4.8,3.3,0.0,0,0.47,0.262,0.282,0.624,0.257,0.093,0.368
2025-06-12,18.6,0.164,0.0,weekday,3.9,3.3,0.3,0,0.38,0.0,0.0,0.632,0.0,0.125,0.293
2025-06-13,23.2,0.227,0.0,weekday,5.5,4.9,0.0,0,0.475,0.067,0.0,0.567,0.091,0.052,0.307
2025-06-14,20.0,0.136,0.0,holiday,4.5,4.0,1.3,0,0.664,0.326,0.635,0.052,0.584,0.558,0.245
2025-06-15,25.0,0.202,0.0,holiday,5.1,2.6,2.1,0,0.665,0.56,0.569,0.106,0.553,0.526,0.277
2025-06-16,22.6,0.592,0.0,weekday,6.7,4.1,0.0,1,0.485,0.0,0.063,0.613,0.012,0.18,0.352
2025-06-17,20.1,0.202,0.0,weekday,4.9,4.1,0.0,0,0.512,0.078,0.055,0.641,0.001,0.12,0.378
2025-06-18,22.0,0.203,0.0,weekday,5.3,4.5,0.0,0,0.432,0.0,0.0,0.569,0.028,0.225,0.36
2025-06-19,19.5,0.174,0.0,weekday,6.6,3.3,0.0,0,0.533,0.0,0.0,0.621,0.049,0.135,0.348
2025-06-20,21.2,0.185,0.0,weekday,4.4,3.8,0.0,0,0.485,0.0,0.0,0.678,0.0,0.193,0.456
2025-06-21,,0.14,0.0,holiday,5.5,1.7,0.9,0,0.486,0.226,0.532,0.154,0.514,,0.318
2025-06-22,20.0,0.261,0.0,holiday,6.2,4.8,0.7,0,0.631,0.424,0.642,0.071,0.528,0.568,0.298
