date,snowfall_cm,wind_speed_mps,temperature_c,holiday,rainfall_mm,event_local_flag,typhoon_alert_flag,mobility_inflow_index,tourist_inflow_count,lodging_occupancy_ratio,rail_ridership,temple_shrine_visits,onsen_visitors_count,beach_crowd_index,y
2024-12-03,5.1,5.5,27.8,holiday,0.0,0.0,0,0.48,0.417,0.304,0.097,0.393,0.148,0.332,0
2024-12-04,10.1,6.2,26.6,holiday,0.0,0.0,0,0.538,0.287,0.216,0.017,0.39,0.15,0.341,1
2024-12-05,6.2,5.0,27.2,holiday,0.0,0.0,0,0.496,0.343,0.419,0.048,0.442,0.203,0.39,0
2024-12-06,7.3,5.3,26.7,holiday,0.0,0.0,0,0.625,0.176,0.317,0.151,0.366,0.186,0.285,0
2024-12-07,5.5,6.9,26.2,holiday,,0.0,0,0.477,0.52,0.653,0.068,0.698,0.263,0.466,0
2024-12-08,4.2,6.2,27.4,holiday,0.0,0.0,0,0.705,0.568,0.564,0.078,0.639,0.354,0.469,0
2024-12-09,5.8,6.7,27.3,holiday,0.0,0.0,0,0.57,0.2,0.345,0.053,0.328,0.185,0.347,0
2024-12-10,11.6,6.1,26.3,holiday,0.0,1.0,0,0.592,0.484,0.532,0.165,0.567,0.158,0.464,1
2024-12-11,7.2,3.9,25.1,holiday,0.0,0.0,0,0.455,0.333,0.276,0.063,0.287,0.112,0.486,0
2024-12-12,10.9,5.8,25.7,holiday,0.0,1.0,0,0.414,0.524,0.572,0.106,0.605,0.225,0.342,0
2024-12-13,10.3,4.6,25.5,holiday,0.0,0.0,0,0.567,0.355,0.269,0.065,0.332,0.202,0.199,0
2024-12-14,7.7,3.8,26.0,holiday,0.0,0.0,0,0.603,0.609,0.675,0.078,0.581,0.316,0.422,0
2024-12-15,7.7,3.3,25.7,holiday,0.0,0.0,0,0.683,0.506,0.641,0.119,0.727,0.318,,0
2024-12-16,10.3,3.8,24.5,holiday,,0.0,0,0.542,0.338,0.284,0.019,0.369,0.163,0.279,0
2024-12-17,8.6,7.1,25.9,holiday,0.0,0.0,0,0.608,0.25,0.346,0.054,0.23,0.194,0.358,1
2024-12-18,10.1,5.9,25.0,holiday,0.0,0.0,0,0.499,0.389,0.281,0.133,0.333,0.17,0.367,1
2024-12-19,13.0,3.5,25.8,holiday,0.0,0.0,0,0.445,0.161,0.3,0.062,,0.146,0.335,0
2024-12-20,7.6,3.6,26.7,holiday,0.0,0.0,0,0.513,0.324,0.337,0.039,0.315,0.164,0.418,0
2024-12-21,11.2,5.5,25.2,holiday,0.0,1.0,0,0.628,0.648,0.808,0.004,,0.366,0.411,0
2024-12-22,11.3,5.1,24.0,holiday,0.0,0.0,0,0.67,0.765,0.616,0.097,0.606,0.345,0.337,1
2024-12-23,4.9,4.0,26.6,holiday,0.0,0.0,0,0.427,0.323,0.206,0.144,0.291,0.187,0.367,0
2024-12-24,12.6,6.9,23.8,holiday,0.0,0.0,0,0.599,0.333,0.327,0.164,0.398,0.251,0.29,1
2024-12-25,15.1,6.7,22.6,holiday,0.0,0.0,0,0.483,0.402,0.314,0.004,0.339,0.184,0.207,1
2024-12-26,14.5,6.0,22.8,holiday,0.0,0.0,0,0.567,0.259,0.304,0.115,0.297,,0.343,1
2024-12-27,14.4,6.3,24.9,holiday,0.0,0.0,0,0.428,0.31,0.315,0.046,0.348,0.156,0.116,1
2024-12-28,11.8,5.0,22.7,,0.0,0.0,0,0.602,0.368,0.675,0.064,0.477,0.361,,1
2024-12-29,10.9,5.6,23.0,holiday,0.0,0.0,0,0.709,0.531,0.694,0.06,0.585,0.402,0.36,1
2024-12-30,17.1,3.5,23.5,holiday,0.0,,0,0.493,0.541,0.575,0.064,0.541,0.154,0.215,1
2024-12-31,11.2,6.9,23.3,holiday,0.0,0.0,0,0.686,0.314,0.314,0.139,0.315,0.145,0.165,1
2025-01-01,13.9,7.4,22.8,holiday,0.0,0.0,0,0.453,0.365,0.382,0.113,0.357,0.167,0.123,1
2025-01-02,16.5,4.2,23.1,holiday,0.0,0.0,0,0.522,0.381,0.308,0.086,0.385,0.182,0.35,1
2025-01-03,15.0,4.5,22.3,holiday,0.0,0.0,0,0.501,0.393,0.374,0.003,0.401,0.135,0.324,1
2025-01-04,14.5,4.8,21.6,holiday,0.0,0.0,0,0.539,0.486,0.586,0.147,0.62,0.415,0.393,1
2025-01-05,16.5,5.9,22.8,holiday,0.0,0.0,0,0.784,0.464,0.608,0.176,0.67,0.354,0.329,1
2025-01-06,16.6,7.0,22.1,holiday,0.0,0.0,0,0.595,0.131,0.25,0.145,0.311,0.135,0.177,1
2025-01-07,18.4,5.7,21.9,holiday,0.0,0.0,0,0.592,0.296,0.365,0.05,0.335,,0.156,1
2025-01-08,17.0,5.2,21.9,holiday,0.0,0.0,0,0.527,0.373,0.37,0.0,0.36,0.141,0.138,1
2025-01-09,19.5,6.6,21.2,holiday,0.0,0.0,0,0.56,0.311,0.281,0.149,0.333,0.156,0.279,1
2025-01-10,16.4,5.4,20.6,holiday,0.0,0.0,0,0.543,0.286,0.301,0.136,0.284,0.041,0.26,1
2025-01-11,17.7,3.6,21.6,holiday,0.9,1.0,0,0.655,0.638,0.802,0.05,0.822,0.36,0.465,1
2025-01-12,18.4,6.2,22.0,holiday,0.0,0.0,0,0.727,0.309,0.506,0.068,0.604,0.285,0.366,1
2025-01-13,17.5,6.0,20.9,holiday,0.9,0.0,1,0.554,0.337,0.302,0.052,0.282,0.125,,1
2025-01-14,20.4,6.8,20.3,holiday,0.0,0.0,0,0.764,0.3,,0.063,0.312,0.203,0.133,1
2025-01-15,19.1,4.5,20.5,holiday,0.0,0.0,0,0.637,,0.379,0.136,0.324,0.147,0.178,1
2025-01-16,20.0,5.8,21.2,holiday,0.0,1.0,0,0.498,0.495,0.505,0.086,0.531,0.113,0.142,1
2025-01-17,21.5,4.6,19.6,holiday,0.0,0.0,1,0.452,0.179,0.371,0.084,0.363,0.125,0.266,1
2025-01-18,18.6,5.2,20.3,holiday,0.0,0.0,0,0.63,0.396,0.669,0.064,0.607,0.328,0.299,1
2025-01-19,18.4,3.9,19.4,holiday,0.0,0.0,0,0.72,,0.636,0.09,,0.374,0.385,1
2025-01-20,19.1,4.9,19.5,holiday,0.0,0.0,0,0.448,0.303,0.262,0.111,0.399,0.079,,1
2025-01-21,20.8,4.9,18.8,holiday,0.0,0.0,0,0.554,0.26,0.394,0.055,0.357,0.197,0.193,1
2025-01-22,24.2,6.8,18.1,holiday,0.0,0.0,0,,0.376,0.277,0.04,0.228,0.201,0.25,1
2025-01-23,26.5,5.0,17.6,holiday,0.0,0.0,0,0.537,0.331,0.348,0.123,0.208,0.264,0.0,1
2025-01-24,21.4,4.6,18.3,holiday,0.0,,0,,0.21,0.231,0.129,0.291,0.127,0.03,1
2025-01-25,28.6,7.4,16.9,holiday,0.0,0.0,0,0.662,0.53,0.513,0.125,0.602,0.397,0.257,1
2025-01-26,26.8,4.6,17.5,holiday,0.0,0.0,0,0.762,0.422,0.626,0.15,0.563,0.327,0.126,1
2025-01-27,24.0,6.2,17.4,holiday,0.5,0.0,0,0.412,0.257,0.328,0.117,0.339,0.132,0.143,1
2025-01-28,27.0,7.3,17.3,holiday,0.0,0.0,0,0.515,0.324,0.317,0.09,0.25,0.248,0.05,1
2025-01-29,29.1,5.5,16.4,holiday,0.0,0.0,0,0.618,0.051,0.184,0.152,0.303,0.241,,1
2025-01-30,31.0,4.6,16.4,holiday,0.0,,0,0.653,0.262,0.243,0.115,0.294,0.134,0.0,1
2025-01-31,28.0,5.1,17.0,holiday,1.3,0.0,0,0.618,0.322,0.324,0.128,0.246,0.12,0.0,1
2025-02-01,26.2,2.3,16.8,holiday,0.0,0.0,0,0.695,0.671,0.633,0.051,0.472,0.381,0.237,1
2025-02-02,27.7,3.9,16.7,holiday,0.0,0.0,0,0.758,0.418,0.597,0.105,0.518,0.364,0.176,1
2025-02-03,26.6,4.5,16.2,weekday,0.0,0.0,0,0.433,0.166,0.076,0.645,0.046,0.019,0.0,1
2025-02-04,29.2,5.7,15.2,weekday,0.0,0.0,0,0.305,0.0,,0.664,0.0,0.027,0.0,1
2025-02-05,27.8,6.1,15.8,weekday,0.0,0.0,0,0.462,0.013,0.0,0.626,0.023,0.007,0.0,1
2025-02-06,32.1,5.7,15.1,weekday,0.0,0.0,0,0.362,0.0,,0.56,0.126,0.096,0.0,1
2025-02-07,26.4,5.4,16.1,weekday,0.0,0.0,0,0.406,0.0,,0.71,0.072,0.014,0.0,1
2025-02-08,26.7,5.7,15.3,holiday,0.0,0.0,0,0.715,0.352,0.536,0.147,0.584,0.358,0.034,1
2025-02-09,30.1,5.5,13.2,holiday,0.0,0.0,0,0.604,0.307,0.576,0.194,0.512,0.515,0.026,1
2025-02-10,35.0,6.4,12.3,weekday,0.0,0.0,0,0.41,0.0,0.026,0.74,0.047,0.034,0.0,1
2025-02-11,32.9,5.7,14.2,weekday,0.0,0.0,0,0.362,0.0,0.0,0.676,0.119,0.091,0.0,1
2025-02-12,32.0,4.9,14.1,weekday,0.0,0.0,0,0.451,0.0,0.0,0.703,0.016,0.077,0.0,1
2025-02-13,30.3,4.0,14.3,weekday,0.0,,0,0.329,0.094,0.059,0.56,0.053,0.01,0.0,1
2025-02-14,33.1,5.5,13.3,weekday,0.0,0.0,0,0.529,0.0,0.023,0.627,0.092,0.049,0.0,1
2025-02-15,35.0,4.8,13.3,holiday,0.0,0.0,0,0.574,0.477,0.667,0.152,0.559,0.468,0.219,1
2025-02-16,34.1,7.6,11.9,holiday,0.6,0.0,0,0.678,0.512,0.654,0.188,0.556,0.469,0.073,1
2025-02-17,35.0,3.1,13.8,weekday,0.0,1.0,0,0.4,0.24,0.219,0.709,,0.011,0.0,1
2025-02-18,31.6,6.6,12.6,weekday,0.0,0.0,0,0.365,0.048,0.0,0.663,0.05,0.103,0.0,1
2025-02-19,35.0,3.6,12.3,weekday,0.0,0.0,0,0.343,0.043,0.058,0.724,0.0,0.008,,1
2025-02-20,35.0,3.2,11.9,weekday,0.0,0.0,0,0.408,0.032,0.0,0.648,0.056,,0.0,1
2025-02-21,33.7,5.9,12.2,weekday,0.0,0.0,0,0.48,0.013,0.067,0.631,0.067,0.037,,1
2025-02-22,35.0,7.3,10.6,holiday,0.0,0.0,0,0.806,0.496,0.624,0.102,0.517,0.356,0.0,1
2025-02-23,35.0,6.5,12.6,holiday,0.0,0.0,0,0.512,0.43,0.616,0.123,0.554,0.38,0.138,1
2025-02-24,35.0,3.8,11.3,weekday,0.0,,0,0.271,0.011,0.021,0.555,0.09,0.112,0.0,1
2025-02-25,33.5,4.4,10.8,weekday,0.0,0.0,0,0.446,0.0,0.034,0.669,0.023,0.161,0.0,1
2025-02-26,34.2,4.3,10.0,weekday,0.0,0.0,0,0.466,0.002,0.0,0.669,0.09,0.043,0.0,1
2025-02-27,35.0,6.1,9.6,weekday,0.0,0.0,0,0.387,0.0,0.042,0.556,0.0,0.067,0.0,1
2025-02-28,34.6,3.3,10.7,weekday,0.1,0.0,0,,0.0,0.0,0.608,0.0,0.008,0.0,1
2025-03-01,35.0,6.2,10.6,holiday,0.0,0.0,0,0.692,0.54,0.602,0.107,0.556,0.36,0.178,1
2025-03-02,35.0,4.3,11.7,holiday,0.0,0.0,0,0.725,0.42,0.572,,0.545,0.342,0.137,1
2025-03-03,35.0,5.7,9.8,weekday,0.0,0.0,0,0.452,0.0,0.0,0.651,0.089,0.116,0.0,1
2025-03-04,34.7,5.2,9.3,weekday,0.0,0.0,0,0.406,0.0,0.0,0.586,0.094,0.072,0.0,1
2025-03-05,34.7,9.3,9.9,weekday,0.0,0.0,0,0.488,0.0,0.0,0.744,0.0,0.146,0.0,1
2025-03-06,35.0,6.0,8.5,weekday,,0.0,0,0.464,0.058,0.085,0.699,0.0,0.056,0.0,1
2025-03-07,35.0,5.6,7.6,weekday,0.0,0.0,0,0.477,0.0,0.048,0.679,0.098,0.194,0.0,1
2025-03-08,35.0,4.4,10.3,holiday,0.0,0.0,0,0.577,0.438,0.61,0.098,0.496,0.387,0.099,1
2025-03-09,35.0,6.2,6.6,holiday,0.0,0.0,0,0.774,0.305,0.49,0.05,0.509,0.449,0.11,1
2025-03-10,35.0,3.9,9.1,weekday,0.0,1.0,0,0.406,0.087,0.246,,0.18,0.0,0.0,1
2025-03-11,33.9,6.1,9.6,weekday,0.0,0.0,0,0.316,0.0,0.04,0.67,0.0,0.072,0.0,1
2025-03-12,35.0,5.9,7.9,weekday,3.7,0.0,0,0.374,,0.0,0.57,0.0,0.127,0.0,1
2025-03-13,34.3,3.6,8.6,weekday,0.0,0.0,0,0.47,0.0,0.0,0.722,0.025,0.185,0.0,1
2025-03-14,35.0,6.2,7.5,weekday,0.0,0.0,0,0.304,0.106,,0.654,0.007,0.144,0.0,1
2025-03-15,33.6,3.9,8.3,holiday,0.0,1.0,0,0.752,0.568,0.859,0.046,0.686,0.425,0.145,1
2025-03-16,35.0,4.8,7.3,holiday,0.0,0.0,0,0.796,0.28,0.449,0.097,0.467,0.397,0.06,1
2025-03-17,35.0,3.7,7.1,weekday,0.0,0.0,0,0.471,0.004,0.023,0.624,0.002,0.026,0.0,1
2025-03-18,33.1,2.4,7.4,weekday,0.0,0.0,0,0.323,0.0,0.0,0.644,0.008,0.026,0.0,1
2025-03-19,35.0,5.7,6.1,weekday,0.0,0.0,0,0.451,0.0,0.0,0.7,0.0,0.097,0.0,1
2025-03-20,35.0,6.0,6.6,weekday,0.0,0.0,0,0.347,0.0,0.0,0.704,0.0,0.069,0.0,1
2025-03-21,35.0,4.2,6.4,weekday,0.0,0.0,0,0.361,0.043,0.067,0.687,0.0,,0.0,1
2025-03-22,35.0,6.2,5.4,holiday,0.0,0.0,0,0.647,0.396,0.628,0.092,0.409,0.494,0.135,1
2025-03-23,35.0,4.8,7.4,holiday,0.0,0.0,0,0.67,0.373,0.575,0.116,0.472,0.446,0.198,1
2025-03-24,35.0,2.8,5.4,weekday,0.0,1.0,0,0.449,0.207,0.285,0.681,0.169,0.092,0.008,1
2025-03-25,35.0,6.9,6.3,weekday,0.0,0.0,0,0.508,0.0,0.111,0.604,0.0,0.06,0.0,1
2025-03-26,33.0,3.8,5.3,weekday,0.0,0.0,0,0.345,0.0,0.034,0.633,0.023,0.191,0.0,1
2025-03-27,35.0,6.8,6.1,weekday,0.0,0.0,0,0.428,0.0,0.027,0.735,0.0,0.053,0.0,1
2025-03-28,33.0,3.6,5.7,weekday,1.0,1.0,0,0.457,0.248,0.294,0.685,0.158,0.204,0.003,1
2025-03-29,34.1,4.2,5.1,holiday,0.0,0.0,0,0.609,0.461,0.594,0.095,0.497,0.42,0.097,1
2025-03-30,33.6,5.1,3.3,holiday,0.0,0.0,0,0.668,0.423,0.538,0.054,0.56,0.436,,1
2025-03-31,35.0,5.5,5.6,weekday,0.0,0.0,0,0.377,0.053,0.0,0.656,0.0,0.142,,1
2025-04-01,0.0,5.1,3.6,weekday,8.6,0.0,0,0.453,0.0,,0.638,0.085,0.04,0.0,0
2025-04-02,0.0,7.0,4.6,weekday,5.5,1.0,0,0.519,0.224,0.313,0.661,0.269,0.01,0.0,1
2025-04-03,1.9,6.3,3.9,weekday,3.8,1.0,0,0.471,0.428,0.262,0.713,0.169,0.065,0.0,1
2025-04-04,0.0,5.1,4.5,weekday,5.4,0.0,0,0.49,0.0,0.07,0.675,0.0,0.036,0.0,0
2025-04-05,0.0,3.8,4.4,holiday,1.0,0.0,0,0.664,0.349,0.646,0.057,0.467,0.49,0.103,0
2025-04-06,1.9,5.8,4.7,holiday,3.4,0.0,0,0.765,0.263,0.591,0.058,0.503,0.524,0.009,1
2025-04-07,0.0,8.3,5.5,weekday,1.7,0.0,0,0.571,0.0,0.0,0.719,0.029,0.174,0.0,1
2025-04-08,1.1,3.3,5.0,weekday,1.7,0.0,0,0.303,0.088,0.112,0.598,0.0,0.077,0.0,0
2025-04-09,0.0,6.4,5.0,weekday,9.4,0.0,0,0.474,0.035,0.024,0.739,0.0,0.139,0.0,1
2025-04-10,4.2,6.0,3.6,weekday,2.1,0.0,0,,0.134,0.012,0.612,0.093,0.057,0.095,1
2025-04-11,2.0,3.3,3.9,weekday,6.0,0.0,0,0.524,0.0,0.0,0.73,0.084,0.129,0.0,0
2025-04-12,0.0,5.8,4.2,holiday,5.9,0.0,0,0.719,,0.594,0.0,0.596,0.551,0.074,0
2025-04-13,0.0,6.8,3.3,holiday,2.1,0.0,0,0.685,0.346,0.518,0.074,0.511,0.48,0.134,1
2025-04-14,2.0,5.4,3.5,weekday,3.6,0.0,0,0.47,0.0,0.0,0.638,0.0,0.119,0.0,1
2025-04-15,0.0,4.1,4.6,weekday,5.6,0.0,0,0.604,0.052,0.0,0.67,0.034,0.117,0.0,0
2025-04-16,0.6,5.9,3.3,weekday,6.0,0.0,0,,0.0,0.0,0.72,,0.011,0.0,1
2025-04-17,0.0,6.8,2.3,weekday,3.3,0.0,0,0.527,0.0,0.073,0.604,0.0,0.104,0.0,1
2025-04-18,0.0,2.1,3.5,weekday,0.3,0.0,0,0.296,0.0,0.051,0.712,0.0,0.085,0.082,0
2025-04-19,0.2,7.4,2.4,holiday,11.6,0.0,0,0.691,0.403,0.638,0.123,0.533,0.489,0.095,1
2025-04-20,0.0,5.7,2.3,holiday,2.4,1.0,0,0.547,0.602,0.795,0.041,0.615,0.495,0.003,0
2025-04-21,1.2,3.9,4.3,weekday,1.5,0.0,0,0.459,0.003,0.034,0.696,0.018,0.076,0.0,1
2025-04-22,0.0,4.8,2.6,weekday,5.3,1.0,0,0.469,0.175,0.234,0.626,0.159,0.143,0.0,1
2025-04-23,2.6,5.2,2.6,weekday,3.0,0.0,0,0.243,0.032,0.011,0.615,0.024,,0.0,1
2025-04-24,0.0,5.1,2.7,weekday,7.7,0.0,0,0.421,0.0,0.088,0.725,0.0,0.045,0.0,0
2025-04-25,0.7,7.6,1.7,weekday,3.0,0.0,0,0.379,0.075,0.0,0.641,0.0,0.114,0.0,1
2025-04-26,2.2,4.9,3.3,holiday,4.2,0.0,0,0.679,0.384,0.555,0.106,0.38,0.496,0.0,1
2025-04-27,0.0,6.8,3.4,holiday,2.2,0.0,0,0.826,0.366,0.597,0.253,0.521,0.487,0.126,1
2025-04-28,2.2,7.2,2.7,weekday,5.2,0.0,0,0.37,0.0,0.0,0.649,0.0,0.113,0.0,1
2025-04-29,0.0,6.1,2.3,weekday,1.0,,0,0.315,0.002,0.047,0.636,0.032,0.2,0.018,0
2025-04-30,1.8,5.5,2.8,weekday,5.0,0.0,0,0.336,0.0,0.0,0.645,0.0,0.173,0.0,1
2025-05-01,0.0,4.5,1.7,holiday,0.2,0.0,0,0.531,0.193,0.318,0.124,0.202,0.362,0.071,0
2025-05-02,0.0,4.4,4.6,holiday,2.4,0.0,0,0.574,0.335,0.36,0.087,0.266,0.32,0.087,1
2025-05-03,0.0,7.4,3.0,holiday,6.7,0.0,0,0.611,0.434,,0.028,0.453,0.547,0.0,1
2025-05-04,0.3,5.7,3.3,holiday,3.7,0.0,0,0.682,0.48,0.597,0.123,0.598,0.541,0.18,1
2025-05-05,0.4,5.5,2.2,holiday,3.2,0.0,0,0.599,0.088,0.342,,0.212,0.33,0.107,0
2025-05-06,0.2,5.6,1.8,holiday,3.2,0.0,0,0.604,0.223,0.225,,0.291,0.374,0.0,1
2025-05-07,0.0,4.7,1.6,holiday,2.7,0.0,0,0.618,0.175,0.341,0.124,0.291,0.38,0.054,0
2025-05-08,0.0,4.3,2.4,holiday,4.5,0.0,0,0.56,0.133,,0.065,0.262,0.342,0.0,0
2025-05-09,0.2,6.1,2.7,holiday,4.2,0.0,0,0.554,0.219,0.286,0.026,0.169,0.235,0.0,0
2025-05-10,1.0,5.1,2.8,holiday,6.4,0.0,0,0.502,0.409,0.524,0.092,0.532,0.492,0.064,0
2025-05-11,0.0,3.7,2.4,holiday,2.9,0.0,0,0.754,0.468,0.569,0.197,0.515,0.507,0.075,0
2025-05-12,0.0,3.4,2.7,holiday,4.5,0.0,0,0.503,0.242,0.283,0.0,0.321,0.282,0.0,0
2025-05-13,0.0,5.4,2.4,,1.3,0.0,0,0.582,0.21,0.36,0.053,0.259,0.29,,0
2025-05-14,0.6,4.4,2.3,holiday,0.9,0.0,0,0.587,0.182,0.326,0.0,0.202,0.268,0.0,0
2025-05-15,0.0,5.2,1.3,holiday,1.3,0.0,0,0.635,0.173,0.198,0.097,0.25,0.186,0.043,1
2025-05-16,2.9,4.7,1.6,,4.3,0.0,0,0.549,0.177,0.335,0.074,0.206,0.287,0.068,0
2025-05-17,0.0,5.8,3.3,holiday,8.4,0.0,0,0.825,,,0.094,0.542,0.504,0.073,0
2025-05-18,0.9,2.0,1.2,holiday,3.7,0.0,0,0.522,0.483,0.65,0.059,0.555,0.57,0.17,0
2025-05-19,0.0,4.6,3.8,holiday,2.5,0.0,0,0.509,0.028,0.302,0.061,0.165,0.311,0.082,0
2025-05-20,0.8,6.1,3.4,holiday,5.2,0.0,0,0.598,0.235,0.246,0.027,0.302,0.285,,0
2025-05-21,2.2,6.3,2.3,holiday,4.7,0.0,0,0.498,,0.245,0.116,0.319,0.306,0.114,1
2025-05-22,0.0,7.3,2.9,holiday,0.4,0.0,0,0.309,0.31,0.25,0.115,0.221,0.227,0.007,1
2025-05-23,0.3,6.5,3.3,holiday,0.9,0.0,0,0.614,0.255,0.318,0.125,0.12,0.301,0.016,0
2025-05-24,0.0,6.7,3.8,holiday,5.6,0.0,0,0.684,0.45,0.67,0.134,0.577,0.466,0.063,0
2025-05-25,0.9,5.8,2.1,holiday,1.0,0.0,0,0.666,0.474,0.641,0.125,0.6,0.545,0.113,0
2025-05-26,0.0,3.6,3.6,holiday,5.6,0.0,0,0.569,0.045,0.246,0.109,0.271,0.214,0.017,0
2025-05-27,2.2,5.0,3.0,holiday,8.2,0.0,0,0.516,0.238,0.284,0.037,0.184,0.283,0.0,0
2025-05-28,0.7,7.3,3.1,holiday,4.4,0.0,0,0.654,0.188,0.238,0.07,0.28,0.347,0.03,0
2025-05-29,0.0,6.9,2.2,holiday,4.3,0.0,0,0.399,0.284,0.325,0.009,0.226,0.309,,0
2025-05-30,0.0,5.9,3.2,holiday,1.6,0.0,0,0.568,0.119,0.324,0.0,0.332,0.379,0.0,0
2025-05-31,0.0,7.7,3.1,holiday,2.1,0.0,0,0.712,0.215,0.542,0.116,0.514,0.456,0.0,1
2025-06-01,1.5,8.0,2.2,holiday,3.3,0.0,0,0.801,0.424,0.571,0.197,0.453,0.462,0.042,1
2025-06-02,0.0,2.5,3.2,weekday,5.5,0.0,0,0.47,0.0,0.0,0.636,0.0,0.224,0.0,0
2025-06-03,3.5,6.3,3.9,weekday,2.2,0.0,0,0.466,0.0,0.0,0.72,0.014,,0.0,1
2025-06-04,0.9,5.1,3.9,weekday,2.0,1.0,0,0.568,0.334,0.325,0.638,0.231,0.198,,0
2025-06-05,1.1,5.7,4.7,weekday,2.2,0.0,0,0.32,0.0,0.0,0.711,0.0,0.085,0.0,0
2025-06-06,1.2,7.1,5.8,weekday,3.8,0.0,0,0.33,0.0,0.079,0.659,0.07,0.03,0.0,1
2025-06-07,0.0,5.1,4.5,holiday,1.5,1.0,0,0.85,0.769,0.852,0.203,0.71,0.527,0.17,1
2025-06-08,0.0,4.4,4.1,holiday,19.9,0.0,0,0.661,0.288,0.608,0.084,0.416,0.523,0.0,0
2025-06-09,1.1,4.9,3.7,weekday,19.3,0.0,0,0.385,0.0,0.046,0.65,0.027,0.062,0.0,0
2025-06-10,0.5,5.1,4.3,weekday,19.2,1.0,0,0.49,0.11,0.305,0.521,0.22,0.165,0.0,0
2025-06-11,0.0,6.1,4.0,weekday,19.3,0.0,0,0.438,0.0,0.014,0.594,0.041,0.055,0.0,0
2025-06-12,0.6,6.7,3.9,weekday,18.6,0.0,0,0.426,0.0,0.0,0.664,0.0,0.105,0.0,1
2025-06-13,1.0,5.0,5.1,weekday,24.4,0.0,0,0.334,0.0,0.016,0.6,0.028,0.1,0.0,0
2025-06-14,0.0,5.9,3.3,holiday,21.7,0.0,0,0.665,0.309,0.537,0.126,0.469,0.51,0.0,0
2025-06-15,2.1,4.0,4.7,holiday,21.4,0.0,0,0.701,0.331,0.677,0.054,0.522,0.502,0.0,0
2025-06-16,0.0,5.3,7.1,weekday,22.1,0.0,0,0.49,,0.0,0.61,0.0,0.05,0.0,0
2025-06-17,0.0,3.6,4.6,weekday,20.8,0.0,0,0.42,0.014,0.0,0.626,0.0,0.172,0.0,0
2025-06-18,0.0,3.8,6.1,weekday,23.8,0.0,0,0.366,0.0,0.03,0.572,0.0,0.111,0.0,0
2025-06-19,0.0,4.2,4.4,weekday,19.3,0.0,0,0.332,0.0,,0.558,0.084,0.179,0.0,1
2025-06-20,0.0,4.8,7.0,weekday,22.4,1.0,0,0.521,0.136,0.195,0.618,0.219,0.053,0.0,0
2025-06-21,0.0,7.7,6.6,holiday,19.7,0.0,0,0.511,0.398,0.665,0.031,0.537,0.44,0.078,0
2025-06-22,0.2,5.7,6.7,holiday,20.9,0.0,0,0.681,0.327,0.558,0.005,0.486,0.467,0.021,0
2025-06-23,0.8,8.3,5.6,weekday,23.5,0.0,0,0.423,0.0,0.0,0.599,0.0,,0.0,1
2025-06-24,1.7,4.6,6.9,weekday,20.6,0.0,0,0.466,0.0,0.004,0.638,0.045,0.145,,0
2025-06-25,0.0,6.8,5.5,weekday,27.1,0.0,0,0.373,0.0,0.021,0.567,0.0,0.162,0.0,1
2025-06-26,1.4,3.6,8.3,weekday,22.3,0.0,0,0.476,0.0,0.0,,0.0,0.095,0.0,0
2025-06-27,1.2,4.2,6.5,weekday,23.6,0.0,0,0.354,0.0,0.009,0.589,0.0,0.087,0.0,0
2025-06-28,0.4,5.3,7.6,holiday,25.2,0.0,0,0.688,0.306,0.532,0.006,0.605,0.385,0.06,0
2025-06-29,1.1,5.5,8.2,holiday,22.6,0.0,0,0.781,0.409,,0.0,0.532,0.443,0.0,0
2025-06-30,0.6,5.2,7.3,weekday,20.1,0.0,0,0.431,0.0,0.0,0.701,0.047,0.053,0.0,0
2025-07-01,0.0,6.0,7.2,weekday,20.2,0.0,0,0.505,0.0,,0.658,0.082,0.077,0.0,0
2025-07-02,0.1,4.3,7.9,weekday,21.6,0.0,0,0.466,0.0,0.0,0.702,0.058,0.098,0.0,0
2025-07-03,0.0,4.4,7.7,weekday,21.1,0.0,0,0.502,0.0,0.0,0.643,0.002,0.031,0.0,0
2025-07-04,0.0,6.6,8.6,weekday,20.1,0.0,0,0.48,0.0,0.0,0.698,0.042,0.034,0.0,1
2025-07-05,0.0,5.0,9.5,holiday,18.8,0.0,0,0.705,0.303,0.575,0.062,0.533,0.391,0.0,0
2025-07-06,0.0,6.2,8.3,holiday,,0.0,0,0.602,0.284,0.595,0.07,0.517,0.432,0.0,0
2025-07-07,0.0,5.6,8.9,weekday,22.6,0.0,0,0.215,0.0,0.0,0.484,0.0,0.045,0.0,1
2025-07-08,0.0,4.2,9.6,weekday,,0.0,0,0.469,0.067,0.032,0.598,0.001,0.106,0.0,0
2025-07-09,0.3,6.5,10.3,weekday,24.3,0.0,1,,0.031,0.042,0.658,0.0,0.0,,1
2025-07-10,0.1,5.1,8.8,weekday,19.3,0.0,0,0.357,0.0,,0.611,0.0,0.006,0.0,0
2025-07-11,0.0,7.1,8.5,weekday,22.9,0.0,0,0.456,0.0,,0.65,0.039,0.121,0.0,0
2025-07-12,1.2,5.6,10.3,holiday,19.8,0.0,0,0.655,0.345,0.601,0.126,0.571,0.48,0.054,1
2025-07-13,2.2,6.3,10.5,holiday,23.9,1.0,0,0.739,0.619,0.758,0.0,0.786,0.427,0.0,0
