date,snowfall_cm,rainfall_mm,wind_speed_mps,ferry_cancel_count,holiday,temperature_c,event_local_flag,typhoon_alert_flag,mobility_inflow_index,tourist_inflow_count,lodging_occupancy_ratio,rail_ridership,temple_shrine_visits,onsen_visitors_count,beach_crowd_index,snow_quality_index,ski_resort_visitors,flight_delay_count,y
2024-09-02,1.6,7.0,5.4,0.173,weekday,20.4,0.0,0,0.386,,0.0,0.645,0.0,0.0,0.077,0.142,0.042,0.109,0
2024-09-03,0.0,9.9,6.1,0.195,weekday,22.1,0.0,0,0.509,0.0,0.0,0.637,0.11,0.0,0.103,0.167,0.059,,1
2024-09-04,0.0,6.8,6.6,0.25,weekday,21.9,0.0,0,0.493,0.0,0.005,0.652,0.07,0.0,0.165,0.137,0.14,,1
2024-09-05,0.0,6.3,7.1,0.285,weekday,22.5,1.0,0,0.517,0.402,0.261,0.71,0.285,0.057,0.162,0.0,0.0,0.228,1
2024-09-06,0.1,8.5,6.8,0.583,weekday,23.7,0.0,1,0.456,0.086,0.062,0.716,0.2,0.0,0.096,0.036,0.076,,1
2024-09-07,0.1,8.9,5.4,0.224,holiday,23.2,0.0,0,0.674,0.36,0.549,0.097,0.62,0.399,0.404,0.039,0.165,0.144,1
2024-09-08,2.4,8.7,4.5,0.134,holiday,23.5,0.0,0,,0.61,0.635,0.0,0.521,0.339,0.34,0.134,0.224,0.125,0
2024-09-09,1.5,10.0,5.2,0.262,weekday,22.1,0.0,0,0.408,0.09,0.003,0.653,0.037,0.007,0.133,0.071,0.005,0.179,1
2024-09-10,0.0,8.3,5.0,0.162,weekday,23.1,0.0,0,0.522,0.129,0.097,0.638,0.056,0.077,0.178,0.037,0.0,0.17,1
2024-09-11,0.3,9.3,5.1,0.206,weekday,22.6,0.0,0,0.328,0.163,0.07,0.694,,0.0,0.129,0.0,0.0,0.233,1
2024-09-12,1.2,8.0,4.7,0.14,weekday,23.8,0.0,0,0.443,0.0,0.042,0.654,0.178,0.0,0.187,0.014,0.007,0.167,1
2024-09-13,2.8,7.5,6.6,0.332,weekday,23.1,0.0,0,0.459,0.0,0.0,0.757,0.096,0.053,,0.062,0.0,0.173,0
2024-09-14,0.2,10.4,4.9,0.197,holiday,23.5,0.0,0,0.719,0.343,0.524,,0.517,0.328,0.342,0.0,0.182,0.185,1
2024-09-15,0.0,11.8,5.2,0.218,holiday,24.1,0.0,0,0.781,0.567,0.623,0.073,0.6,0.378,0.245,0.0,0.14,0.191,1
2024-09-16,1.0,,4.7,0.167,weekday,24.7,0.0,0,0.548,0.193,0.071,0.682,0.098,0.006,0.068,0.0,0.0,0.136,0
2024-09-17,0.0,8.8,5.8,,weekday,23.0,0.0,0,0.468,0.07,0.002,0.738,0.141,0.0,0.179,0.072,0.038,0.167,1
2024-09-18,3.2,9.2,6.6,0.259,weekday,23.3,0.0,0,0.583,0.0,0.0,0.666,0.045,0.0,0.175,0.127,0.055,0.238,1
2024-09-19,1.1,10.1,5.9,0.18,weekday,23.1,0.0,0,0.433,0.0,0.011,0.681,0.024,0.0,0.13,0.092,0.035,,1
2024-09-20,0.0,7.2,5.1,0.181,weekday,24.9,0.0,0,0.463,0.111,0.042,0.604,0.092,0.035,0.126,0.0,0.0,0.15,1
2024-09-21,2.1,9.3,6.3,0.233,holiday,23.8,0.0,0,0.728,0.431,0.581,0.135,0.464,0.308,0.436,0.045,0.286,0.213,1
2024-09-22,0.0,9.9,5.4,,holiday,25.2,0.0,0,0.597,0.497,0.616,0.092,0.599,0.333,0.321,0.0,0.216,0.198,0
2024-09-23,0.4,6.3,6.6,0.217,weekday,24.3,,0,0.414,0.182,0.183,0.575,0.322,0.026,0.104,0.058,0.0,0.186,1
2024-09-24,0.0,9.4,6.1,0.237,weekday,24.3,0.0,0,0.404,,0.0,0.747,0.075,0.079,,0.0,0.0,0.162,1
2024-09-25,1.1,6.6,7.0,0.269,weekday,25.1,0.0,0,,0.0,0.102,0.711,0.004,0.0,0.192,0.0,0.002,0.216,1
2024-09-26,0.2,7.6,6.6,0.271,weekday,25.2,0.0,0,0.506,0.122,0.0,0.672,0.107,0.048,0.093,0.0,0.076,0.212,1
2024-09-27,0.0,9.2,6.6,0.221,weekday,24.3,0.0,0,0.544,0.2,0.0,0.664,0.145,0.0,0.146,0.063,0.073,0.175,1
2024-09-28,0.0,7.8,6.2,0.193,holiday,24.0,0.0,0,0.729,0.619,0.702,0.008,,0.389,0.217,0.0,0.041,0.198,0
2024-09-29,0.0,11.2,6.2,0.211,holiday,25.6,0.0,0,0.629,0.531,0.594,0.002,0.544,0.276,0.285,0.0,0.127,0.21,1
2024-09-30,4.2,7.5,5.6,0.179,weekday,25.0,0.0,0,0.354,0.114,0.095,0.64,0.067,0.0,0.217,0.072,0.035,0.231,1
2024-10-01,0.0,1.6,1.8,0.099,weekday,26.0,0.0,0,0.313,0.27,0.02,0.695,0.12,0.077,0.278,0.0,0.043,0.083,0
2024-10-02,0.0,0.9,6.0,0.178,weekday,25.9,0.0,0,0.386,0.163,0.082,0.733,0.078,0.018,0.248,0.0,0.0,0.099,0
2024-10-03,0.0,3.8,1.9,0.024,weekday,25.9,0.0,0,0.287,0.119,0.016,0.719,0.115,0.072,0.37,0.0,0.031,0.064,0
2024-10-04,1.1,4.8,3.7,0.135,weekday,25.1,0.0,0,0.235,0.145,0.111,,0.098,0.0,0.238,0.043,0.035,,0
2024-10-05,0.2,1.5,6.1,0.194,holiday,26.5,0.0,0,0.713,0.446,,0.077,0.594,0.334,0.425,0.0,0.204,0.136,1
2024-10-06,2.3,,2.3,0.099,holiday,24.9,0.0,0,0.48,0.371,0.511,0.028,0.586,0.361,0.398,0.085,0.208,0.07,0
2024-10-07,1.2,1.0,2.5,0.129,weekday,25.7,0.0,0,0.419,0.207,0.078,0.638,0.178,,0.155,0.023,0.0,0.07,0
2024-10-08,1.6,2.9,4.2,0.207,weekday,24.5,0.0,0,0.457,0.146,0.006,0.69,0.087,0.0,0.127,0.035,,0.097,0
2024-10-09,0.0,5.9,3.4,0.132,weekday,25.0,0.0,0,0.352,0.089,0.0,0.624,,0.018,0.177,0.0,0.034,0.051,0
2024-10-10,1.7,3.2,5.5,0.165,weekday,27.5,1.0,0,0.276,0.387,0.375,0.583,0.3,0.0,0.23,0.047,0.018,0.151,1
2024-10-11,1.7,0.8,4.5,,weekday,25.7,1.0,0,0.453,0.335,0.283,0.636,0.259,0.0,0.23,0.093,0.037,0.104,0
2024-10-12,0.0,1.7,3.8,0.102,holiday,25.0,0.0,0,0.629,0.581,0.663,0.031,0.677,0.39,0.388,0.033,0.157,0.042,0
2024-10-13,0.0,3.3,3.4,0.135,holiday,27.1,0.0,0,0.714,0.563,0.489,0.153,0.579,0.381,0.372,0.0,0.13,0.1,0
2024-10-14,0.0,4.1,4.8,0.201,weekday,26.7,0.0,0,0.401,0.193,0.043,0.684,0.134,0.0,0.24,0.002,0.0,0.093,1
2024-10-15,1.4,2.9,3.1,0.083,weekday,25.9,0.0,0,,0.161,0.0,0.594,0.21,,0.195,0.014,0.013,0.105,0
2024-10-16,0.0,2.3,2.0,0.002,weekday,27.1,0.0,0,0.521,0.218,0.143,0.604,0.104,0.045,0.288,0.014,0.001,0.045,0
2024-10-17,0.7,4.9,7.6,0.258,weekday,25.1,0.0,0,0.388,0.15,0.048,0.666,0.118,0.026,0.139,0.014,0.0,0.21,1
2024-10-18,0.0,7.0,3.2,0.104,weekday,25.8,0.0,0,0.402,0.236,0.061,0.687,0.112,0.0,,0.026,0.14,0.112,0
2024-10-19,0.1,2.0,3.3,0.055,holiday,25.0,0.0,0,0.562,0.381,0.549,0.084,0.499,0.335,0.459,0.0,0.262,0.105,0
2024-10-20,0.0,6.0,6.6,0.554,holiday,25.2,0.0,1,0.651,0.486,,0.127,0.587,0.314,0.332,0.1,0.328,0.467,1
2024-10-21,0.0,0.7,4.8,0.186,weekday,26.0,0.0,0,0.392,0.136,0.0,0.68,0.128,0.0,0.267,0.0,0.002,0.094,0
2024-10-22,1.4,1.5,2.3,0.416,weekday,26.4,0.0,1,0.418,0.095,0.004,0.683,0.16,0.0,0.245,0.0,0.022,0.349,1
2024-10-23,0.0,4.9,3.6,0.131,weekday,24.7,0.0,0,0.524,0.159,,0.661,0.039,0.0,0.259,,0.0,0.144,0
2024-10-24,0.8,3.6,4.8,0.175,weekday,26.4,0.0,0,0.361,0.19,0.0,,0.175,0.0,0.158,0.093,0.125,0.123,0
2024-10-25,2.0,3.2,3.8,0.106,weekday,26.8,0.0,0,0.306,0.182,0.028,0.759,0.118,0.052,0.322,0.0,0.0,0.177,0
2024-10-26,2.2,1.5,5.2,0.178,holiday,26.6,0.0,0,0.837,0.531,0.714,0.098,0.542,0.433,0.412,0.08,0.251,0.136,1
2024-10-27,0.0,3.9,1.8,0.105,holiday,24.5,0.0,0,0.737,0.488,0.551,0.042,0.683,0.384,0.479,0.043,0.175,0.062,1
2024-10-28,0.0,9.8,5.8,0.228,weekday,25.3,0.0,0,0.372,0.109,0.054,0.619,0.095,0.059,0.153,0.0,0.0,,1
2024-10-29,0.4,11.1,3.5,0.165,weekday,26.8,0.0,0,0.224,0.096,0.024,,0.02,0.0,0.304,0.0,0.0,0.156,0
2024-10-30,0.0,1.2,6.0,0.178,weekday,25.2,0.0,0,0.447,0.114,0.05,0.69,0.016,0.096,0.246,0.031,0.002,0.113,1
2024-10-31,0.0,3.5,1.4,0.004,weekday,24.4,0.0,0,,0.058,0.021,0.634,0.137,0.037,0.127,0.033,0.04,0.041,0
2024-11-01,0.3,6.3,5.4,0.203,weekday,27.0,0.0,0,0.605,0.041,0.0,0.751,0.063,0.081,0.311,0.0,0.033,0.131,0
2024-11-02,1.6,0.8,2.3,0.065,holiday,26.7,0.0,0,0.845,0.572,0.564,0.064,0.515,0.465,0.559,0.109,0.342,0.013,0
2024-11-03,0.0,2.2,3.1,0.121,holiday,25.8,0.0,0,,,,0.147,0.631,0.376,0.462,0.0,0.183,0.033,0
2024-11-04,0.0,1.8,3.8,0.117,weekday,27.4,1.0,0,0.34,0.422,0.414,0.64,0.285,0.0,0.34,0.04,0.035,0.081,1
2024-11-05,0.0,2.2,3.7,0.161,weekday,24.1,0.0,0,0.52,0.082,0.029,0.661,0.028,0.0,0.175,0.004,0.008,0.103,0
2024-11-06,3.1,5.2,5.6,0.195,weekday,25.2,0.0,0,0.32,0.114,0.0,0.58,0.099,0.0,0.278,0.005,0.057,0.129,0
2024-11-07,3.3,1.0,4.5,0.132,weekday,24.6,0.0,0,0.395,0.109,0.037,0.691,,0.04,0.279,0.106,0.13,0.047,0
2024-11-08,1.2,4.1,3.5,0.138,weekday,25.8,0.0,0,0.313,0.207,0.062,0.623,0.101,0.0,0.342,0.061,0.003,0.065,0
2024-11-09,0.1,6.9,2.3,0.104,holiday,25.7,0.0,0,0.585,0.474,0.645,0.16,0.592,0.365,0.428,0.0,0.206,,0
2024-11-10,2.3,2.1,5.7,0.151,holiday,24.3,0.0,0,0.72,0.6,0.674,0.083,,0.319,0.164,0.063,0.315,0.162,1
2024-11-11,1.7,2.5,5.7,0.215,weekday,24.2,0.0,0,0.413,0.01,0.021,0.603,0.069,0.0,0.183,0.038,0.001,0.189,0
2024-11-12,1.0,3.5,3.6,0.115,weekday,24.7,0.0,0,0.388,0.159,0.068,0.568,0.108,0.012,0.296,0.0,0.0,0.071,1
2024-11-13,0.0,2.0,4.4,0.16,weekday,24.0,0.0,0,0.298,0.0,0.017,0.644,,0.022,0.197,0.025,0.043,0.05,0
2024-11-14,0.6,6.9,3.2,0.113,weekday,23.8,0.0,0,0.422,0.004,0.0,0.632,0.084,0.013,0.0,0.055,0.0,0.135,0
2024-11-15,3.4,7.1,2.7,,weekday,24.4,0.0,0,0.428,0.059,0.034,0.67,0.089,0.0,,0.087,,0.104,0
2024-11-16,0.0,0.6,3.8,0.075,holiday,24.4,0.0,0,,0.421,0.59,0.054,0.608,0.362,0.418,0.042,0.235,0.095,0
2024-11-17,0.1,1.5,5.5,0.205,holiday,24.9,0.0,0,0.761,0.379,0.589,0.07,0.661,0.395,0.485,0.001,0.293,0.171,0
2024-11-18,1.7,4.7,5.9,0.184,weekday,24.3,0.0,0,0.544,0.036,0.056,0.689,0.024,0.007,0.089,0.0,0.036,0.145,1
2024-11-19,0.0,1.5,4.2,0.164,weekday,23.8,,0,0.407,0.075,0.0,0.703,0.129,0.0,0.16,0.0,0.032,,0
2024-11-20,2.6,9.8,4.2,0.156,weekday,23.3,0.0,0,0.272,0.008,0.024,0.563,0.126,0.0,0.141,0.103,0.015,0.142,0
2024-11-21,0.0,,3.9,0.156,weekday,24.6,0.0,0,0.429,0.123,0.091,0.665,0.041,0.0,0.345,0.032,0.018,0.132,0
2024-11-22,0.0,3.3,3.9,0.124,weekday,22.6,0.0,0,0.449,0.022,,0.668,0.067,0.089,0.119,0.061,0.109,0.048,0
2024-11-23,0.0,7.3,1.0,0.063,holiday,23.3,0.0,0,0.702,0.421,0.477,0.049,0.572,0.36,0.432,0.0,0.192,0.071,0
2024-11-24,1.5,1.8,1.5,0.041,holiday,22.6,0.0,0,0.682,0.555,0.569,0.106,0.631,0.38,0.373,0.048,0.295,0.061,0
2024-11-25,3.7,2.0,5.2,0.114,weekday,23.4,0.0,0,0.289,0.108,0.029,0.644,0.093,0.015,0.174,0.046,0.068,0.101,1
2024-11-26,0.0,7.4,3.6,0.157,weekday,23.6,0.0,0,0.403,0.095,0.047,0.645,0.065,0.0,0.104,0.004,0.0,0.136,0
2024-11-27,0.0,6.0,0.5,0.03,weekday,22.1,0.0,0,0.513,0.14,0.0,0.647,0.189,0.0,0.342,0.03,0.0,0.0,0
2024-11-28,0.0,1.7,4.5,0.178,weekday,23.5,0.0,0,0.499,0.055,0.021,0.635,0.138,0.0,0.152,0.124,0.036,0.075,0
2024-11-29,0.0,5.8,4.4,0.154,weekday,21.4,0.0,0,0.44,0.114,0.0,0.614,0.045,0.0,0.104,0.075,0.015,0.103,0
2024-11-30,0.0,1.6,1.0,0.038,holiday,23.8,,0,0.617,0.528,0.578,0.114,0.686,0.486,0.503,0.061,0.211,0.049,0
2024-12-01,12.0,0.0,5.2,0.156,holiday,22.0,0.0,0,0.62,0.546,,0.082,0.609,0.43,0.309,0.118,0.335,0.16,0
2024-12-02,10.5,0.0,0.2,0.0,holiday,21.6,0.0,0,,0.161,0.273,0.127,0.33,0.113,0.333,0.167,0.202,0.06,0
2024-12-03,8.3,,4.6,0.124,holiday,21.2,0.0,0,0.533,0.273,0.226,0.055,0.419,0.283,0.15,0.183,0.238,0.079,0
2024-12-04,13.5,0.0,2.7,0.078,holiday,21.2,1.0,0,0.544,0.505,0.527,0.089,0.561,,0.319,0.198,0.208,0.059,0
2024-12-05,11.2,0.0,5.8,0.169,holiday,21.4,1.0,0,0.552,0.547,0.468,0.081,0.48,0.125,0.189,0.201,0.179,0.135,0
2024-12-06,13.5,0.0,4.2,,holiday,20.2,0.0,0,0.483,0.193,0.264,0.058,0.197,0.19,0.26,0.278,,0.093,0
2024-12-07,11.4,0.0,3.3,0.122,holiday,21.5,0.0,0,0.59,0.342,0.663,0.0,0.59,0.364,0.35,0.129,0.293,0.081,0
2024-12-08,14.8,1.3,2.7,0.097,holiday,20.6,1.0,0,0.749,0.77,0.763,0.104,0.707,0.327,,0.198,0.344,0.063,0
2024-12-09,12.5,0.0,4.4,0.135,holiday,19.8,0.0,0,0.445,,0.337,0.13,0.377,0.236,0.092,0.257,0.297,0.051,0
2024-12-10,10.6,0.0,3.6,0.091,holiday,21.1,0.0,0,0.589,0.183,0.288,0.082,,0.217,0.168,0.195,0.185,0.13,0
2024-12-11,18.4,0.0,1.4,0.108,holiday,19.2,0.0,0,,0.39,0.321,0.046,0.245,0.205,0.168,0.346,0.312,,0
2024-12-12,17.7,0.0,2.5,0.081,holiday,19.5,0.0,0,0.548,0.174,0.269,0.051,0.296,0.217,0.192,0.326,,0.069,0
2024-12-13,9.5,0.0,5.2,0.092,holiday,21.8,0.0,0,0.592,0.253,0.268,0.164,0.314,0.224,0.164,0.189,0.162,0.115,0
2024-12-14,18.3,0.0,4.3,0.163,holiday,19.5,0.0,0,0.657,0.551,,0.05,0.477,0.388,0.239,,0.384,0.094,1
2024-12-15,17.0,0.0,5.5,0.162,holiday,19.5,0.0,0,0.685,,0.656,0.087,0.557,0.349,0.29,0.377,0.487,0.084,0
2024-12-16,8.6,0.5,2.8,0.061,holiday,21.0,0.0,0,0.463,0.289,0.397,0.181,0.234,0.127,0.284,0.17,0.167,0.04,0
2024-12-17,12.0,0.0,5.1,0.192,holiday,20.9,0.0,0,0.534,0.196,,0.102,0.249,0.176,0.184,0.155,0.192,0.11,1
2024-12-18,11.9,0.0,2.0,0.032,holiday,20.3,0.0,0,0.611,0.25,0.26,0.092,0.294,0.229,0.16,0.239,,,0
2024-12-19,15.3,0.0,5.3,0.211,holiday,19.8,0.0,0,0.535,0.246,0.256,0.201,0.32,0.117,0.093,0.286,0.301,0.088,1
2024-12-20,16.1,1.6,5.0,0.181,holiday,17.9,1.0,0,0.457,0.496,0.529,,0.529,0.111,0.14,0.288,0.198,0.093,1
2024-12-21,19.6,0.0,3.9,0.073,holiday,18.3,0.0,0,0.595,0.497,0.651,0.183,0.601,0.415,0.072,0.36,0.347,0.064,1
2024-12-22,18.9,0.0,0.9,0.005,holiday,18.6,0.0,0,0.626,0.413,0.567,0.084,0.581,0.321,0.298,0.366,0.411,0.037,0
2024-12-23,18.4,0.0,3.2,0.41,holiday,17.4,0.0,1,,0.32,0.416,0.064,0.295,0.074,0.171,0.371,0.248,0.329,1
2024-12-24,18.1,0.0,3.4,0.1,holiday,16.6,0.0,0,0.555,0.304,0.368,0.163,0.293,0.151,0.045,,0.302,0.075,1
2024-12-25,18.2,0.0,6.6,0.203,holiday,17.0,0.0,0,0.59,0.284,0.322,0.039,0.291,0.206,0.01,,0.353,0.175,0
2024-12-26,17.1,0.2,2.4,0.095,holiday,18.8,1.0,0,0.573,0.641,0.62,0.111,0.485,0.176,0.168,0.325,0.262,0.049,0
2024-12-27,23.2,0.0,4.1,0.102,holiday,16.3,0.0,0,0.484,0.239,0.282,0.119,0.275,0.208,0.111,0.453,0.452,0.104,0
2024-12-28,14.6,0.0,2.4,0.061,holiday,18.5,1.0,0,0.64,0.69,0.736,0.28,0.78,0.403,0.277,0.353,0.392,0.047,0
2024-12-29,24.2,0.0,2.6,0.056,holiday,15.2,0.0,0,0.772,,0.595,0.126,0.568,0.395,0.12,0.499,0.468,0.0,0
2024-12-30,21.2,0.7,6.3,0.21,holiday,16.1,0.0,0,0.616,0.152,0.301,0.082,0.274,0.227,0.005,0.486,0.319,0.173,1
2024-12-31,19.0,0.0,4.8,0.159,holiday,16.4,0.0,0,0.593,0.252,0.312,0.048,0.333,0.156,0.052,0.437,0.37,0.167,1
2025-01-01,20.5,0.0,4.4,0.147,holiday,16.5,0.0,0,0.488,0.22,0.238,0.036,0.301,0.212,0.211,0.245,0.266,0.054,0
2025-01-02,26.1,0.0,2.4,0.108,holiday,14.8,0.0,0,0.431,0.171,0.294,0.063,0.332,0.203,0.0,0.512,0.367,0.063,0
2025-01-03,19.8,0.0,5.2,0.163,holiday,16.5,0.0,0,0.547,0.246,0.245,0.0,0.224,0.196,,0.338,0.342,0.186,1
2025-01-04,23.3,0.0,3.8,0.055,holiday,14.2,0.0,0,0.599,0.415,0.538,0.14,0.614,0.4,0.127,0.539,0.381,0.092,0
2025-01-05,24.5,0.0,3.7,0.087,holiday,13.3,0.0,0,0.629,0.547,0.549,0.18,0.577,0.474,0.172,0.48,0.477,0.07,0
2025-01-06,24.4,0.0,2.6,0.057,holiday,14.2,0.0,0,,0.132,0.255,0.206,0.326,0.182,0.099,0.517,0.366,0.059,0
2025-01-07,23.4,0.0,5.8,,holiday,13.9,0.0,0,0.639,0.247,0.233,0.089,,0.286,0.0,0.54,0.306,0.179,0
2025-01-08,25.7,0.0,3.7,0.123,holiday,13.6,0.0,0,0.476,0.142,0.293,0.019,0.286,0.285,0.057,0.542,0.436,0.055,1
2025-01-09,26.5,0.7,4.2,0.108,holiday,14.1,0.0,0,0.602,0.305,0.268,0.144,0.255,0.258,0.057,0.572,0.365,0.113,0
2025-01-10,26.5,0.0,1.6,0.043,holiday,13.5,0.0,0,0.571,0.095,,0.069,0.253,0.289,0.176,0.547,,0.087,0
2025-01-11,25.0,2.1,3.5,,holiday,14.5,0.0,0,0.649,0.365,0.477,0.045,0.531,0.374,0.018,0.493,0.439,0.075,0
2025-01-12,24.8,1.8,4.1,0.128,holiday,13.8,1.0,0,0.721,0.635,0.813,0.172,0.698,0.401,0.181,0.596,,0.101,0
2025-01-13,28.9,0.0,7.0,0.231,holiday,11.2,1.0,0,0.505,0.56,0.521,0.104,0.531,0.21,0.0,0.702,0.559,0.118,0
2025-01-14,27.4,0.0,5.4,0.196,holiday,11.8,0.0,0,0.482,0.199,0.286,0.101,0.3,0.201,0.051,0.574,0.505,0.127,0
2025-01-15,25.5,0.0,2.8,0.044,holiday,13.1,0.0,0,0.592,0.244,0.278,0.1,0.252,0.224,0.088,0.67,0.555,0.068,0
2025-01-16,26.9,0.0,3.1,0.105,holiday,13.5,0.0,0,0.638,0.384,0.28,0.038,0.341,0.262,0.042,,0.352,0.062,0
2025-01-17,28.2,0.0,3.1,0.076,holiday,12.2,0.0,0,0.528,0.201,0.307,0.062,0.283,0.267,0.175,0.557,0.492,0.081,0
2025-01-18,26.2,0.0,7.9,0.226,holiday,13.1,1.0,0,0.651,0.658,0.803,0.007,0.812,0.378,0.118,0.584,0.532,0.15,1
2025-01-19,27.9,0.0,3.8,0.091,holiday,11.6,0.0,0,0.641,0.367,0.603,0.046,0.461,0.415,0.191,0.71,0.576,0.11,0
2025-01-20,31.3,0.0,5.9,0.203,holiday,10.7,0.0,0,0.439,0.154,0.316,0.08,0.247,0.2,0.0,,0.457,0.129,1
2025-01-21,29.0,0.0,3.0,0.118,holiday,10.6,0.0,0,0.531,0.21,0.341,,0.284,0.25,0.065,0.713,0.375,0.08,1
2025-01-22,27.3,0.0,4.6,0.146,holiday,12.0,0.0,0,0.547,0.171,0.334,,,,0.039,0.613,0.549,,1
2025-01-23,30.3,0.0,5.6,0.154,,10.6,0.0,0,0.541,0.183,0.237,0.121,0.237,0.223,0.0,0.685,0.477,0.112,1
2025-01-24,33.9,0.0,3.7,0.142,holiday,9.8,1.0,0,0.605,0.403,,0.0,0.473,,0.108,0.757,0.571,0.11,0
2025-01-25,32.4,0.0,5.2,0.208,holiday,10.0,0.0,0,0.618,,0.55,0.143,0.428,0.362,0.191,0.697,0.568,0.098,1
2025-01-26,33.3,0.0,4.4,0.114,holiday,10.5,0.0,0,0.84,0.524,0.654,0.11,0.504,0.367,0.164,0.699,0.57,0.109,1
2025-01-27,30.5,0.0,2.8,0.073,holiday,10.7,0.0,0,0.53,0.098,0.214,0.103,0.248,0.147,0.115,0.671,0.477,0.009,0
2025-01-28,35.0,0.4,4.4,0.112,holiday,8.5,1.0,0,0.5,0.374,0.54,0.138,0.48,0.241,0.038,0.678,0.437,0.082,0
2025-01-29,31.8,0.0,2.1,0.064,holiday,9.4,0.0,0,0.607,0.038,0.207,0.136,0.21,,0.0,0.664,0.441,0.043,0
2025-01-30,32.8,0.0,3.3,0.147,holiday,10.3,0.0,0,0.495,0.215,0.391,0.0,0.361,0.155,0.0,0.685,0.421,0.02,0
2025-01-31,34.3,0.0,3.9,0.153,holiday,8.5,0.0,0,0.447,0.255,0.278,0.073,0.349,0.196,0.054,0.881,0.63,0.103,0
2025-02-01,31.5,0.0,3.1,0.123,holiday,10.0,0.0,0,0.68,0.413,0.581,0.054,0.436,0.458,0.131,0.729,0.551,0.113,0
2025-02-02,35.0,0.0,5.2,0.136,holiday,7.8,0.0,0,0.819,,0.557,0.078,0.55,0.503,0.025,0.736,0.613,0.107,0
2025-02-03,34.3,0.0,5.1,,weekday,7.7,0.0,0,0.353,0.0,0.0,0.684,0.043,0.066,0.0,0.757,0.408,0.11,1
2025-02-04,35.0,0.0,4.0,0.101,weekday,8.8,0.0,0,0.384,0.0,0.0,0.619,0.0,0.074,0.0,0.734,0.387,0.118,0
2025-02-05,34.7,0.0,4.0,0.154,weekday,8.0,0.0,0,0.397,0.0,0.035,0.616,0.104,0.126,0.0,0.804,0.384,0.103,0
2025-02-06,33.5,0.0,3.6,0.09,weekday,6.6,0.0,0,0.429,0.036,0.063,0.655,0.0,,0.0,0.803,0.45,0.131,0
2025-02-07,32.9,0.0,3.3,0.067,weekday,5.9,0.0,0,0.365,0.0,0.0,0.651,0.0,0.058,0.041,0.848,,0.034,0
2025-02-08,32.0,0.0,4.4,0.081,holiday,6.9,0.0,0,0.638,0.339,0.551,0.151,0.464,0.549,0.0,0.814,0.599,0.108,1
2025-02-09,33.5,0.0,1.9,0.006,holiday,7.5,0.0,0,0.547,0.208,0.586,0.092,0.501,0.435,0.039,0.859,0.748,0.0,0
2025-02-10,34.8,0.0,4.1,0.116,weekday,7.6,1.0,0,0.516,0.155,0.295,0.702,0.119,0.055,0.0,0.811,0.477,0.07,0
2025-02-11,35.0,0.0,0.8,0.038,weekday,6.3,0.0,0,0.424,0.051,0.006,0.609,0.061,0.081,0.0,0.857,0.393,0.002,0
2025-02-12,32.5,0.0,4.7,0.148,weekday,6.3,0.0,0,0.446,0.0,0.0,0.615,0.009,0.061,0.0,0.77,0.536,0.032,0
2025-02-13,35.0,0.0,3.8,0.158,weekday,7.0,0.0,0,0.52,0.009,0.066,0.668,0.019,0.033,0.018,0.816,0.353,0.11,0
2025-02-14,35.0,0.0,5.1,0.188,weekday,6.4,0.0,0,0.394,0.016,0.075,0.706,0.0,0.139,0.0,0.812,0.4,0.07,0
2025-02-15,33.0,0.0,5.4,0.197,holiday,6.2,0.0,0,0.69,0.501,0.605,0.127,0.376,0.501,0.14,0.803,0.627,0.125,0
2025-02-16,35.0,0.0,2.5,0.116,holiday,3.9,0.0,0,0.707,0.473,0.562,0.009,0.46,0.549,,0.895,0.707,0.011,0
2025-02-17,34.5,0.0,0.8,0.049,weekday,5.2,0.0,0,0.368,0.0,0.0,0.665,0.0,0.143,0.059,0.801,,0.066,0
2025-02-18,34.6,2.2,2.5,0.061,weekday,5.1,0.0,0,0.496,0.0,0.008,0.62,0.0,0.084,0.0,0.85,0.374,0.024,0
2025-02-19,35.0,0.0,4.7,0.147,weekday,4.0,0.0,0,0.483,0.0,0.096,0.666,0.016,0.168,0.0,0.92,0.574,0.122,0
2025-02-20,32.8,0.0,4.1,,weekday,4.2,0.0,0,0.398,0.113,0.01,0.673,0.032,0.0,0.0,0.901,0.469,0.042,1
2025-02-21,35.0,1.9,1.8,0.002,weekday,4.3,0.0,0,0.392,0.019,0.005,0.597,0.021,0.052,0.0,0.923,0.502,0.02,0
2025-02-22,33.8,0.0,3.9,0.091,holiday,4.5,0.0,0,0.505,0.352,0.64,0.073,0.48,0.432,0.05,0.713,0.602,0.095,0
2025-02-23,34.4,0.0,6.5,0.158,holiday,5.2,0.0,0,0.67,0.428,0.589,0.0,0.496,0.464,0.178,0.857,,0.109,0
2025-02-24,35.0,,1.7,0.047,weekday,4.7,0.0,0,0.28,0.02,0.0,0.554,0.016,0.142,0.0,0.955,0.659,0.053,0
2025-02-25,33.6,0.0,2.6,0.072,weekday,2.9,0.0,0,0.478,0.0,0.0,0.755,0.0,0.155,0.0,0.87,0.464,0.074,0
2025-02-26,34.7,0.0,5.4,0.182,weekday,4.0,0.0,0,0.464,0.0,0.002,0.642,0.103,0.101,0.0,0.908,0.424,0.061,1
2025-02-27,35.0,0.0,1.8,0.031,weekday,3.0,0.0,0,0.296,0.0,0.003,0.647,0.0,0.067,0.115,0.923,0.477,0.064,0
